date,equity
2023-09-14,27859.269999999997
2023-09-15,27526.149999999994
2023-09-18,27553.66999999999
2023-09-19,27448.869999999988
2023-09-20,27107.119999999995
2023-09-21,26713.139999999992
2023-09-22,26718.68999999999
2023-09-25,26762.48999999999
2023-09-26,26682.83999999999
2023-09-27,26663.33999999999
2023-09-28,26683.58999999999
2023-09-29,26615.33999999999
2023-10-02,26615.33999999999
2023-10-03,26615.33999999999
2023-10-04,26615.33999999999
2023-10-05,26615.33999999999
2023-10-06,26645.69999999999
2023-10-09,26680.85999999999
2023-10-10,26672.05999999999
2023-10-11,26900.39999999999
2023-10-12,26954.91999999999
2023-10-13,26505.73999999999
2023-10-16,26758.65999999999
2023-10-17,26526.31999999999
2023-10-18,26191.42999999999
2023-10-19,26035.89999999999
2023-10-20,25666.76999999999
2023-10-23,25769.09999999999
2023-10-24,25916.509999999987
2023-10-25,25412.899999999987
2023-10-26,25088.82999999999
2023-10-27,25149.569999999992
2023-10-30,25289.42999999999
2023-10-31,25307.91999999999
2023-11-01,25552.889999999992
2023-11-02,25733.24999999999
2023-11-03,25835.17999999999
2023-11-06,25902.70999999999
2023-11-07,26134.17999999999
2023-11-08,26184.70999999999
2023-11-09,26063.67999999999
2023-11-10,26649.299999999992
2023-11-13,26532.97999999999
2023-11-14,26871.189999999988
2023-11-15,26882.75999999999
2023-11-16,26666.12999999999
2023-11-17,26795.71999999999
2023-11-20,27043.93999999999
2023-11-21,26875.299999999992
2023-11-22,27010.01999999999
2023-11-24,27023.99999999999
2023-11-27,26917.399999999987
2023-11-28,26929.21999999999
2023-11-29,26859.229999999992
2023-11-30,26878.679999999993
2023-12-01,26919.77999999999
2023-12-04,26733.52999999999
2023-12-05,26863.509999999987
2023-12-06,26641.749999999993
2023-12-07,26893.87999999999
2023-12-08,27120.29999999999
2023-12-11,27409.419999999987
2023-12-12,27800.729999999992
2023-12-13,28043.32999999999
2023-12-14,28012.58999999999
2023-12-15,28253.90999999999
2023-12-18,28465.229999999985
2023-12-19,28534.129999999986
2023-12-20,28187.09999999999
2023-12-21,28403.119999999988
2023-12-22,28336.48999999999
2023-12-26,28407.76999999999
2023-12-27,28398.009999999995
2023-12-28,28449.439999999988
2023-12-29,28361.41999999999
2024-01-02,28045.41999999999
2024-01-03,27845.439999999988
2024-01-04,27648.549999999992
2024-01-05,27662.15999999999
2024-01-08,28040.92999999999
2024-01-09,28156.49999999999
2024-01-10,28371.22999999999
2024-01-11,28490.05999999999
2024-01-12,28527.23999999999
2024-01-16,28541.82999999999
2024-01-17,28417.89999999999
2024-01-18,28790.169999999987
2024-01-19,29298.209999999992
2024-01-22,29300.84999999999
2024-01-23,29371.519999999982
2024-01-24,29546.04999999999
2024-01-25,29626.399999999987
2024-01-26,29490.149999999987
2024-01-29,29790.599999999988
2024-01-30,29830.31999999999
2024-01-31,29355.47999999999
2024-02-01,29751.989999999987
2024-02-02,30357.999999999993
2024-02-05,30287.22999999999
2024-02-06,30222.84999999999
2024-02-07,30550.719999999987
2024-02-08,30542.94999999999
2024-02-09,30795.23999999999
2024-02-12,30620.40999999999
2024-02-13,30297.40999999999
2024-02-14,30503.969999999987
2024-02-15,30621.579999999987
2024-02-16,30466.45999999999
2024-02-20,30410.95999999999
2024-02-21,30447.639999999992
2024-02-22,31282.439999999988
2024-02-23,31266.079999999987
2024-02-26,31364.689999999988
2024-02-27,31258.209999999992
2024-02-28,31282.40999999999
2024-02-29,31417.419999999987
2024-03-01,31932.55999999999
2024-03-04,31962.409999999993
2024-03-05,31547.42999999999
2024-03-06,31640.939999999988
2024-03-07,31980.859999999986
2024-03-08,31471.999999999993
2024-03-11,31339.43999999999
2024-03-12,31699.01999999999
2024-03-13,31621.33999999999
2024-03-14,31723.80999999999
2024-03-15,31365.319999999985
2024-03-18,31490.629999999986
2024-03-19,31643.73999999999
2024-03-20,32048.94999999999
2024-03-21,32529.01999999999
2024-03-22,32351.059999999987
2024-03-25,32199.609999999986
2024-03-26,32064.06999999999
2024-03-27,32137.249999999993
2024-03-28,32152.83999999999
2024-04-01,32265.289999999986
2024-04-02,32103.239999999987
2024-04-03,32237.589999999982
2024-04-04,31855.86999999999
2024-04-05,32257.40999999999
2024-04-08,32256.53999999999
2024-04-09,32245.58999999999
2024-04-10,32189.10999999999
2024-04-11,32560.299999999992
2024-04-12,32006.08999999999
2024-04-15,31674.509999999987
2024-04-16,31753.889999999992
2024-04-17,31454.689999999988
2024-04-18,31257.24999999999
2024-04-19,31191.369999999988
2024-04-22,31240.16999999999
2024-04-23,31136.96999999999
2024-04-24,31136.96999999999
2024-04-25,31136.96999999999
2024-04-26,31136.96999999999
2024-04-29,31271.84999999999
2024-04-30,31013.36999999999
2024-05-01,30934.40999999999
2024-05-02,30934.889999999992
2024-05-03,30884.00999999999
2024-05-06,30999.47999999999
2024-05-07,30743.18999999999
2024-05-08,30651.80999999999
2024-05-09,30605.209999999992
2024-05-10,30528.44999999999
2024-05-13,30692.369999999988
2024-05-14,30999.829999999994
2024-05-15,31175.83999999999
2024-05-16,31128.26999999999
2024-05-17,31181.109999999993
2024-05-20,31030.359999999986
2024-05-21,31501.16999999999
2024-05-22,31262.41999999999
2024-05-23,31316.359999999993
2024-05-24,31798.339999999997
2024-05-28,32128.079999999994
2024-05-29,32092.999999999993
2024-05-30,31748.90999999999
2024-05-31,31805.119999999988
2024-06-03,32047.459999999992
2024-06-04,32061.139999999992
2024-06-05,32495.079999999994
2024-06-06,32455.80999999999
2024-06-07,32555.01999999999
2024-06-10,32467.459999999992
2024-06-11,32644.48999999999
2024-06-12,33109.20999999999
2024-06-13,33253.899999999994
2024-06-14,33336.32999999999
2024-06-17,33515.939999999995
2024-06-18,33587.479999999996
2024-06-20,33319.14999999999
2024-06-21,33087.95999999999
2024-06-24,32582.749999999993
2024-06-25,33186.799999999996
2024-06-26,33532.17
2024-06-27,33611.63999999999
2024-06-28,33171.30999999999
2024-07-01,33570.78999999999
2024-07-02,33743.17999999999
2024-07-03,34035.98999999999
2024-07-05,34451.54999999999
2024-07-08,34486.09
2024-07-09,34613.649999999994
2024-07-10,35061.89
2024-07-11,34073.66999999999
2024-07-12,34116.34
2024-07-15,34114.189999999995
2024-07-16,34021.549999999996
2024-07-17,33247.13999999999
2024-07-18,32826.05999999999
2024-07-19,32726.379999999994
2024-07-22,32775.259999999995
2024-07-23,32794.69999999999
2024-07-24,32506.699999999993
2024-07-25,32483.419999999995
2024-07-26,32580.379999999994
2024-07-29,32553.739999999994
2024-07-30,32671.339999999997
2024-07-31,32692.699999999997
2024-08-01,32487.259999999995
2024-08-02,32381.899999999994
2024-08-05,31882.699999999997
2024-08-06,31882.699999999997
2024-08-07,31882.699999999997
2024-08-08,31882.699999999997
2024-08-09,31882.699999999997
2024-08-12,31882.699999999997
2024-08-13,31894.67
2024-08-14,31878.649999999998
2024-08-15,31973.78
2024-08-16,31884.589999999997
2024-08-19,31901.329999999998
2024-08-20,31878.379999999997
2024-08-21,31930.82
2024-08-22,31623.839999999997
2024-08-23,31777.999999999993
2024-08-26,31566.509999999995
2024-08-27,31680.629999999997
2024-08-28,31535.939999999995
2024-08-29,31690.649999999994
2024-08-30,31956.539999999997
2024-09-03,31304.010000000002
2024-09-04,31312.519999999997
2024-09-05,31265.42
2024-09-06,30503.760000000002
2024-09-09,30796.509999999995
2024-09-10,30504.199999999997
2024-09-11,30572.699999999997
2024-09-12,30698.339999999997
2024-09-13,30768.839999999997
2024-09-16,30669.979999999996
2024-09-17,30778.03
2024-09-18,30508.889999999996
2024-09-19,31085.489999999998
2024-09-20,30974.979999999996
2024-09-23,31339.089999999997
2024-09-24,31113.769999999997
2024-09-25,31135.87999999999
2024-09-26,31089.769999999997
2024-09-27,31144.36
2024-09-30,31203.61
2024-10-01,31045.089999999997
2024-10-02,30791.68
2024-10-03,30625.92
2024-10-04,31078.68
2024-10-07,30493.879999999997
2024-10-08,30791.039999999994
2024-10-09,30860.449999999997
2024-10-10,30785.589999999997
2024-10-11,30564.37
2024-10-14,30761.71
2024-10-15,30448.329999999994
2024-10-16,30626.439999999995
2024-10-17,30739.889999999996
2024-10-18,30845.32
2024-10-21,30965.409999999996
2024-10-22,31081.680000000004
2024-10-23,30584.1
2024-10-24,30645.909999999996
2024-10-25,30727.85
2024-10-28,30747.709999999995
2024-10-29,30868.609999999997
2024-10-30,31112.71
2024-10-31,30300.159999999996
2024-11-01,30717.36
2024-11-04,30639.39
2024-11-05,30956.729999999996
2024-11-06,31877.659999999996
2024-11-07,32186.68
2024-11-08,32088.46
2024-11-11,32084.79
2024-11-12,32240.78
2024-11-13,32223.9
2024-11-14,32034.329999999994
2024-11-15,31529.46
2024-11-18,31582.4
2024-11-19,31976.46
2024-11-20,31763.129999999997
2024-11-21,31519.729999999996
2024-11-22,31265.32
2024-11-25,31321.729999999996
2024-11-26,31567.939999999995
2024-11-27,31385.149999999994
2024-11-29,31515.55999999999
2024-12-02,31752.989999999998
2024-12-03,31821.17
2024-12-04,32073.729999999996
2024-12-05,32122.629999999997
2024-12-06,32388.979999999996
2024-12-09,32417.339999999997
2024-12-10,32700.82
2024-12-11,33205.439999999995
2024-12-12,33098.42
2024-12-13,32988.81
2024-12-16,33456.149999999994
2024-12-17,33479.509999999995
2024-12-18,32438.93
2024-12-19,32627.249999999993
2024-12-20,32848.8
2024-12-23,32931.66
2024-12-24,33233.16
2024-12-26,33176.78999999999
2024-12-27,32827.380000000005
2024-12-30,32537.64
2024-12-31,32375.27
2025-01-02,32240.25
2025-01-03,32402.09
2025-01-06,32651.68
2025-01-07,32090.75
2025-01-08,32064.520000000004
2025-01-10,31677.47
2025-01-13,31563.9
2025-01-14,31513.66
2025-01-15,31908.77
2025-01-16,31788.53
2025-01-17,32097.350000000002
2025-01-21,32339.39
2025-01-22,32653.42
2025-01-23,32785.17999999999
2025-01-24,32667.06
2025-01-27,31940.38
2025-01-28,32233.67
2025-01-29,32186.009999999995
2025-01-30,32201.81
2025-01-31,32288.199999999997
2025-02-03,32281.32
2025-02-04,32587.989999999998
2025-02-05,32257.399999999994
2025-02-06,32433.269999999997
2025-02-07,32024.339999999997
2025-02-10,32148.909999999996
2025-02-11,32186.269999999997
2025-02-12,32187.33
2025-02-13,32364.059999999998
2025-02-14,32250.629999999997
2025-02-18,32314.019999999997
2025-02-19,32241.82
2025-02-20,31574.769999999997
2025-02-21,31301.679999999993
2025-02-24,31183.0
2025-02-25,31166.969999999998
2025-02-26,31146.53
2025-02-27,31218.07
2025-02-28,31315.649999999998
2025-03-03,31303.19
2025-03-04,31168.93
2025-03-05,31175.23
2025-03-06,31070.79
2025-03-07,31070.79
2025-03-10,31070.79
2025-03-11,31070.79
2025-03-12,31070.79
2025-03-13,31070.79
2025-03-14,31070.79
2025-03-17,31070.79
2025-03-18,31070.79
2025-03-19,31070.79
2025-03-20,31070.79
2025-03-21,31070.79
2025-03-24,31070.79
2025-03-25,31070.79
2025-03-26,31070.79
2025-03-27,31070.79
2025-03-28,31070.79
2025-03-31,31070.79
2025-04-01,31070.79
2025-04-02,31070.79
2025-04-03,31070.79
2025-04-04,31070.79
2025-04-07,31070.79
2025-04-08,31070.79
2025-04-09,31070.79
2025-04-10,31070.79
2025-04-11,31070.79
2025-04-14,31070.79
2025-04-15,31070.79
2025-04-16,31070.79
2025-04-17,31070.79
2025-04-21,31070.79
2025-04-22,31070.79
2025-04-23,31017.990000000005
2025-04-24,31061.670000000006
2025-04-25,31125.510000000002
2025-04-28,31085.030000000006
2025-04-29,31184.550000000003
2025-04-30,31129.330000000005
2025-05-01,31408.570000000007
2025-05-02,32114.88000000001
2025-05-05,31987.88
2025-05-06,31682.000000000004
2025-05-07,31892.100000000006
2025-05-08,32168.400000000005
2025-05-09,32320.180000000004
2025-05-12,33534.530000000006
2025-05-13,34172.130000000005
2025-05-14,34540.740000000005
2025-05-15,34379.450000000004
2025-05-16,34477.03
2025-05-19,34396.5
2025-05-20,34417.41
2025-05-21,34001.33
2025-05-22,34125.270000000004
2025-05-23,33956.979999999996
2025-05-27,34864.490000000005
2025-05-28,34782.84000000001
2025-05-29,34902.21000000001
2025-05-30,34819.75
2025-06-02,35162.65000000001
2025-06-03,35405.00000000001
2025-06-04,35401.46000000001
2025-06-05,34527.28
2025-06-06,34548.170000000006
2025-06-09,34717.350000000006
2025-06-10,35071.4
2025-06-11,35155.380000000005
2025-06-12,35132.450000000004
2025-06-13,34860.39
2025-06-16,35274.020000000004
2025-06-17,34940.65000000001
2025-06-18,35211.43000000001
2025-06-20,35125.69000000001
2025-06-23,35991.45000000001
2025-06-24,36301.05
2025-06-25,36129.45
2025-06-26,36437.36000000001
2025-06-27,36449.93000000001
2025-06-30,36627.880000000005
2025-07-01,35934.87000000001
2025-07-02,36246.020000000004
2025-07-03,36599.270000000004
2025-07-07,36190.750000000015
2025-07-08,35925.79000000001
2025-07-09,36195.270000000004
2025-07-10,36294.94
2025-07-11,36234.810000000005
2025-07-14,36438.26
2025-07-15,36368.170000000006
2025-07-16,36460.07000000001
2025-07-17,36686.21000000001
2025-07-18,36800.090000000004
2025-07-21,36983.71000000001
2025-07-22,36717.86
2025-07-23,37003.23000000001
2025-07-24,36791.58
2025-07-25,37094.33
2025-07-28,37367.630000000005
2025-07-29,37261.87000000001
2025-07-30,37311.920000000006
2025-07-31,37088.090000000004
2025-08-01,36509.93000000001
2025-08-04,37286.10000000001
2025-08-05,36919.880000000005
2025-08-06,37531.52000000001
2025-08-07,37412.32000000001
2025-08-08,37686.97000000001
2025-08-11,37808.39000000001
2025-08-12,38347.090000000004
2025-08-13,37901.270000000004
2025-08-14,37985.700000000004
2025-08-15,37677.450000000004
2025-08-18,37630.66000000001
2025-08-19,37097.460000000014
2025-08-20,36940.15
2025-08-21,36523.69
2025-08-22,37089.14000000001
2025-08-25,37160.75000000001
2025-08-26,37404.25000000001
2025-08-27,37390.630000000005
2025-08-28,37592.64000000001
2025-08-29,37048.07000000001
2025-09-02,36876.520000000004
2025-09-03,37048.380000000005
2025-09-04,37322.15000000001
2025-09-05,37963.100000000006
2025-09-08,38204.57000000001
2025-09-09,38142.29000000001
2025-09-10,38811.500000000015
2025-09-11,38990.880000000005
2025-09-12,39413.62000000001
2025-09-15,39851.76000000001
2025-09-16,40026.48000000001
2025-09-17,39728.75000000001
